Post Title,Post Url,Download Link,Date Posted
Ruger – Yekpa,https://justnaija.com/ruger-yekpa-m4867/,https://justnaija.com/music/download/4867/,2022-08-12T17:54:15+01:00
Ruger – Bounce,https://justnaija.com/ruger-bounce-04-m4866/,https://justnaija.com/music/download/4866/,2022-08-12T17:47:37+01:00
Ruger – Monalisa,https://justnaija.com/ruger-monalisa-m4865/,https://justnaija.com/music/download/4865/,2022-08-12T17:54:17+01:00
Ruger – Bow,https://justnaija.com/ruger-bow-01-m4864/,https://justnaija.com/music/download/4864/,2022-08-12T17:47:39+01:00
Ruger – Abu Dhabi,https://justnaija.com/ruger-abu-dhabi-01-m4863/,https://justnaija.com/music/download/4863/,2022-08-12T17:54:19+01:00
Anjella – Kama ft. Harmonize,https://justnaija.com/anjella-kama-ft-harmonize-m4862/,https://justnaija.com/music/download/4862/,2022-08-12T17:54:21+01:00
Vector – The Crown of Clay ft. M.I Abaga & Pheelz,https://justnaija.com/vector-the-crown-of-clay-ft-mi-abaga-pheelz-m4861/,https://justnaija.com/music/download/4861/,2022-08-12T17:54:22+01:00
B-Red – Lekki Roundabout,https://justnaija.com/b-red-lekki-roundabout-m4860/,https://justnaija.com/music/download/4860/,2022-08-12T17:54:23+01:00
Idahams – Man On Fire (Remix) ft. Falz,https://justnaija.com/idahams-man-on-fire-remix-ft-falz-m4859/,https://justnaija.com/music/download/4859/,2022-08-12T17:54:24+01:00
"Lyta – Are You Sure ft. Zinoleesky, Emo Grae & Naira Marley",https://justnaija.com/lyta-are-you-sure-ft-zinoleesky-emo-grae-naira-marley-m4858/,https://justnaija.com/music/download/4858/,2022-08-12T17:54:25+01:00
"Legendary Styles – Loose Guard Remix (I See, I Saw) ft. Falz",https://justnaija.com/legendary-styles-loose-guard-remix-i-see-i-saw-ft-falz-m4857/,https://justnaija.com/music/download/4857/,2022-08-12T17:54:26+01:00
Ice Prince – Kolo ft. Oxlade,https://justnaija.com/ice-prince-kolo-ft-oxlade-03-m4856/,https://justnaija.com/music/download/4856/,2022-08-12T17:54:27+01:00
Chinko Ekun – Jafafa ft. Mohbad,https://justnaija.com/chinko-ekun-jafafa-ft-mohbad-m4855/,https://justnaija.com/music/download/4855/,2022-08-12T17:54:28+01:00
StarBoy – Check ft. Wizkid,https://justnaija.com/starboy-check-ft-wizkid-m4854/,https://justnaija.com/music/download/4854/,2022-08-12T17:54:29+01:00
Laycon – Wagwan,https://justnaija.com/laycon-wagwan-m4853/,https://justnaija.com/music/download/4853/,2022-08-12T17:54:30+01:00
Laycon – Fall For Me ft. YKB,https://justnaija.com/laycon-fall-for-me-ft-ykb-m4852/,https://justnaija.com/music/download/4852/,2022-08-12T17:54:31+01:00
Bbanks – Wara,https://justnaija.com/bbanks-wara-m4851/,https://justnaija.com/music/download/4851/,2022-08-12T17:54:32+01:00
Babs – Shutdown Ft. Barry Jhay,https://justnaija.com/babs-shutdown-ft-barry-jhay-m4850/,https://justnaija.com/music/download/4850/,2022-08-12T17:54:34+01:00
Jaysynths – Nobody ft. Jeff Akoh & Kuami Eugene,https://justnaija.com/jaysynths-nobody-ft-jeff-akoh-kuami-eugene-m4849/,https://justnaija.com/music/download/4849/,2022-08-12T17:54:34+01:00
Yaw Tog – Sore (Remix) Ft. Stormzy & Kwesi Arthur,https://justnaija.com/yaw-tog-sore-remix-ft-stormzy-kwesi-arthur-02-m4848/,https://justnaija.com/music/download/4848/,2022-08-12T17:43:45+01:00
OmoAkin – Pasa Pasa Ft. Skales,https://justnaija.com/omoakin-pasa-pasa-ft-skales-m4847/,https://justnaija.com/music/download/4847/,2022-08-12T17:54:37+01:00
Lavaud – Oh My ft. Reekado Banks,https://justnaija.com/lavaud-oh-my-ft-reekado-banks-m4846/,https://justnaija.com/music/download/4846/,2022-08-12T17:54:37+01:00
Small Baddo – Oja ft. C Blvck,https://justnaija.com/small-baddo-oja-ft-c-blvck-m4845/,https://justnaija.com/music/download/4845/,2022-08-12T17:54:38+01:00
Mbosso – Hodari,https://justnaija.com/mbosso-hodari-m4844/,https://justnaija.com/music/download/4844/,2022-08-12T17:54:39+01:00
Mbosso – Kamseleleko ft. Baba Levo,https://justnaija.com/mbosso-kamseleleko-ft-baba-levo-m4843/,https://justnaija.com/music/download/4843/,2022-08-12T17:54:40+01:00
Mbosso – Limevuja,https://justnaija.com/mbosso-limevuja-m4842/,https://justnaija.com/music/download/4842/,2022-08-12T17:54:41+01:00
Mbosso – Nipo Nae,https://justnaija.com/mbosso-nipo-nae-m4841/,https://justnaija.com/music/download/4841/,2022-08-12T17:54:42+01:00
Mbosso – Yes ft. Spice Diana,https://justnaija.com/mbosso-yes-ft-spice-diana-m4840/,https://justnaija.com/music/download/4840/,2022-08-12T17:54:43+01:00
Mbosso – Kadada ft. Darassa,https://justnaija.com/mbosso-kadada-ft-darassa-m4839/,https://justnaija.com/music/download/4839/,2022-08-12T17:54:44+01:00
Mbosso – Your Love ft. Liya,https://justnaija.com/mbosso-your-love-ft-liya-m4838/,https://justnaija.com/music/download/4838/,2022-08-12T17:54:45+01:00
Mbosso – Karibu,https://justnaija.com/mbosso-karibu-m4837/,https://justnaija.com/music/download/4837/,2022-08-12T17:54:46+01:00
Mbosso – Pakua ft. Rayvanny,https://justnaija.com/mbosso-pakua-ft-rayvanny-m4836/,https://justnaija.com/music/download/4836/,2022-08-12T17:54:47+01:00
Mbosso – Sakata ft. Flavour,https://justnaija.com/mbosso-sakata-ft-flavour-m4835/,https://justnaija.com/music/download/4835/,2022-08-12T17:54:48+01:00
Mbosso – Yalah,https://justnaija.com/mbosso-yalah-m4834/,https://justnaija.com/music/download/4834/,2022-08-12T17:54:49+01:00
Mbosso – Tulizana ft. Njenje Band,https://justnaija.com/mbosso-tulizana-ft-njenje-band-m4833/,https://justnaija.com/music/download/4833/,2022-08-12T17:54:50+01:00
Mbosso – Baikoko ft. Diamond Platnumz,https://justnaija.com/mbosso-baikoko-ft-diamond-platnumz-m4832/,https://justnaija.com/music/download/4832/,2022-08-12T17:54:51+01:00
Mbosso – Kiss Me,https://justnaija.com/mbosso-kiss-me-m4831/,https://justnaija.com/music/download/4831/,2022-08-12T17:54:51+01:00
Mbosso – Mtaalam,https://justnaija.com/mbosso-mtaalam-m4830/,https://justnaija.com/music/download/4830/,2022-08-12T17:54:52+01:00
Dj Tickex Ft. Dj Kaywise - Feel Me 2021 Mixtape,https://justnaija.com/dj-tickex-ft-dj-kaywise-feel-me-2021-mixtape-m4829/,https://justnaija.com/music/download/4829/,2022-08-12T17:51:05+01:00
Ric Hassani – Korèdé,https://justnaija.com/ric-hassani-korede-m4828/,https://justnaija.com/music/download/4828/,2022-08-12T17:54:54+01:00
Ric Hassani – Samuel's Prayer (Interlude),https://justnaija.com/ric-hassani-samuels-prayer-interlude-m4827/,https://justnaija.com/music/download/4827/,2022-08-12T17:54:56+01:00
Ric Hassani – Victory Belongs to Jesus,https://justnaija.com/ric-hassani-victory-belongs-to-jesus-m4826/,https://justnaija.com/music/download/4826/,2022-08-12T17:54:56+01:00
Ric Hassani – Rain,https://justnaija.com/ric-hassani-rain-m4825/,https://justnaija.com/music/download/4825/,2022-08-12T17:54:57+01:00
Ric Hassani – When I'm Gone,https://justnaija.com/ric-hassani-when-im-gone-01-m4824/,https://justnaija.com/music/download/4824/,2022-08-12T17:54:58+01:00
Ric Hassani – Mine Forever ft. Zoro,https://justnaija.com/ric-hassani-mine-forever-ft-zoro-m4823/,https://justnaija.com/music/download/4823/,2022-08-12T17:54:59+01:00
Ric Hassani – Rising Sun,https://justnaija.com/ric-hassani-rising-sun-m4822/,https://justnaija.com/music/download/4822/,2022-08-12T17:55:00+01:00
Ric Hassani – Do Lai Dat ft. Kuami Eugene,https://justnaija.com/ric-hassani-do-lai-dat-ft-kuami-eugene-m4821/,https://justnaija.com/music/download/4821/,2022-08-12T17:55:01+01:00
Ric Hassani – All My Love,https://justnaija.com/ric-hassani-all-my-love-m4820/,https://justnaija.com/music/download/4820/,2022-08-12T17:55:02+01:00
Ric Hassani – A Little Bird Told Me (Interlude),https://justnaija.com/ric-hassani-a-little-bird-told-me-interlude-m4819/,https://justnaija.com/music/download/4819/,2022-08-12T17:55:03+01:00
Ric Hassani – My Only Baby,https://justnaija.com/ric-hassani-my-only-baby-m4818/,https://justnaija.com/music/download/4818/,2022-08-12T17:55:05+01:00
Ric Hassani – Angel ft. Nicky Jam,https://justnaija.com/ric-hassani-angel-ft-nicky-jam-m4817/,https://justnaija.com/music/download/4817/,2022-08-12T17:55:06+01:00
Ric Hassani – My Kind of Woman ft. Sauti Sol,https://justnaija.com/ric-hassani-my-kind-of-woman-ft-sauti-sol-m4816/,https://justnaija.com/music/download/4816/,2022-08-12T17:55:07+01:00
Ric Hassani – You're My Baby,https://justnaija.com/ric-hassani-youre-my-baby-m4815/,https://justnaija.com/music/download/4815/,2022-08-12T17:55:08+01:00
Ric Hassani – Body Conversation,https://justnaija.com/ric-hassani-body-conversation-m4814/,https://justnaija.com/music/download/4814/,2022-08-12T17:55:09+01:00
Nuno Zigi – Chupadia Ft. Phyno,https://justnaija.com/nuno-zigi-chupadia-ft-phyno-m4813/,https://justnaija.com/music/download/4813/,2022-08-12T17:55:10+01:00
Yung P - Melanin,https://justnaija.com/yung-p-melanin-m4812/,https://justnaija.com/music/download/4812/,2022-08-12T17:55:11+01:00
Niniola – Ryde,https://justnaija.com/niniola-ryde-m4811/,https://justnaija.com/music/download/4811/,2022-08-12T17:55:12+01:00
Niniola – Baby,https://justnaija.com/niniola-baby-m4810/,https://justnaija.com/music/download/4810/,2022-08-12T17:55:13+01:00
Niniola – 6th Heaven,https://justnaija.com/niniola-6th-heaven-m4809/,https://justnaija.com/music/download/4809/,2022-08-12T17:55:14+01:00
Niniola – The One,https://justnaija.com/niniola-the-one-m4808/,https://justnaija.com/music/download/4808/,2022-08-12T17:46:59+01:00
Small Doctor – Mandeman (Remix) ft. Davido,https://justnaija.com/small-doctor-ft-davido-mandeman-remix-m4807/,https://justnaija.com/music/download/4807/,2022-08-12T17:55:16+01:00
Tekno – Waka Waka,https://justnaija.com/tekno-waka-waka-m4806/,https://justnaija.com/music/download/4806/,2022-08-12T17:55:17+01:00
John Legend – Coming 2 America ft. Burna Boy,https://justnaija.com/john-legend-coming-2-america-ft-burna-boy-m4805/,https://justnaija.com/music/download/4805/,2022-08-12T17:55:19+01:00
El Mukuka – Lost Ft. Adekunle Gold,https://justnaija.com/el-mukuka-lost-ft-adekunle-gold-05-m4804/,https://justnaija.com/music/download/4804/,2022-08-12T17:55:20+01:00
"Tellaman – Overdue ft. Oxlade, Sha Sha",https://justnaija.com/tellaman-overdue-ft-oxlade-sha-sha-m4803/,https://justnaija.com/music/download/4803/,2022-08-12T17:55:21+01:00
Oladips – Hallelujah ft. Zlatan,https://justnaija.com/oladips-hallelujah-ft-zlatan-m4802/,https://justnaija.com/music/download/4802/,2022-08-12T17:55:22+01:00
Oladips - Zaddy ft. Zlatan,https://justnaija.com/oladips-zaddy-ft-zlatan-m4801/,https://justnaija.com/music/download/4801/,2022-08-12T17:55:23+01:00
Oladips – Consistency ft. Zlatan,https://justnaija.com/oladips-consistency-ft-zlatan-m4800/,https://justnaija.com/music/download/4800/,2022-08-12T17:55:24+01:00
Oladips – Mainland To Island ft. Zlatan,https://justnaija.com/oladips-mainland-to-island-ft-zlatan-m4799/,https://justnaija.com/music/download/4799/,2022-08-12T17:55:24+01:00
Tino Baba – Thank You Skit,https://justnaija.com/tino-baba-thank-you-skit-m4798/,https://justnaija.com/music/download/4798/,2022-08-12T17:55:25+01:00
Tino Baba – Lagos 2 London (Remix) ft. Blaq London,https://justnaija.com/tino-baba-lagos-2-london-remix-ft-blaq-london-m4797/,https://justnaija.com/music/download/4797/,2022-08-12T17:55:26+01:00
Tino Baba – Ama Won Japa ft. Kayjoe,https://justnaija.com/tino-baba-ama-won-japa-ft-kayjoe-m4796/,https://justnaija.com/music/download/4796/,2022-08-12T17:55:27+01:00
Tino Baba – Ogheneruro ft. Eli Marliq,https://justnaija.com/tino-baba-ogheneruro-ft-eli-marliq-m4795/,https://justnaija.com/music/download/4795/,2022-08-12T17:55:29+01:00
Tino Baba – Lagos 2 London,https://justnaija.com/tino-baba-lagos-2-london-m4794/,https://justnaija.com/music/download/4794/,2022-08-12T17:55:29+01:00
Tino Baba – Bad Government ft. Nafamy,https://justnaija.com/tino-baba-bad-government-ft-nafamy-m4793/,https://justnaija.com/music/download/4793/,2022-08-12T17:55:30+01:00
Tino Baba – Lekki Toll Gate Skit,https://justnaija.com/tino-baba-lekki-toll-gate-skit-m4792/,https://justnaija.com/music/download/4792/,2022-08-12T17:55:31+01:00
Tino Baba – Fire,https://justnaija.com/tino-baba-fire-m4791/,https://justnaija.com/music/download/4791/,2022-08-12T17:55:32+01:00
Tino Baba – Wyne Pon Me ft. Mobliz,https://justnaija.com/tino-baba-wyne-pon-me-ft-mobliz-m4790/,https://justnaija.com/music/download/4790/,2022-08-12T17:55:33+01:00
Tino Baba – Voodoo,https://justnaija.com/tino-baba-voodoo-m4789/,https://justnaija.com/music/download/4789/,2022-08-12T17:55:34+01:00
Tino Baba – My Music,https://justnaija.com/tino-baba-my-music-m4788/,https://justnaija.com/music/download/4788/,2022-08-12T17:55:35+01:00
Tino Baba – Main Purpose Skit,https://justnaija.com/tino-baba-main-purpose-skit-m4787/,https://justnaija.com/music/download/4787/,2022-08-12T17:55:37+01:00
Tino Baba – Marijuana,https://justnaija.com/tino-baba-marijuana-m4786/,https://justnaija.com/music/download/4786/,2022-08-12T17:55:38+01:00
Tino Baba – Arise,https://justnaija.com/tino-baba-arise-m4785/,https://justnaija.com/music/download/4785/,2022-08-12T17:55:38+01:00
Tino Baba – Higher consciousness,https://justnaija.com/tino-baba-higher-consciousness-m4784/,https://justnaija.com/music/download/4784/,2022-08-12T17:55:39+01:00
"Killertunes – Light Up ft. Walshy Fire, Sha Sha, Like Mike",https://justnaija.com/killertunes-light-up-ft-walshy-fire-sha-sha-like-mike-m4783/,https://justnaija.com/music/download/4783/,2022-08-12T17:55:40+01:00
Banky W – Final Say,https://justnaija.com/banky-w-final-say-m4782/,https://justnaija.com/music/download/4782/,2022-08-12T17:55:41+01:00
"Asake – Mr Money (Remix) ft. Zlatan, Peruzzi",https://justnaija.com/asake-mr-money-remix-ft-zlatan-peruzzi-m4781/,https://justnaija.com/music/download/4781/,2022-08-12T17:55:42+01:00
Rema - Bounce,https://justnaija.com/rema-bounce-08-m4780/,https://justnaija.com/music/download/4780/,2022-08-12T17:55:43+01:00
Kizz Daniel - Flex,https://justnaija.com/kizz-daniel-flex-m4779/,https://justnaija.com/music/download/4779/,2022-08-12T17:50:35+01:00
"Zinoleesky - Kilofeshe (Remix) ft. Mayorkun, Busiswa",https://justnaija.com/zinoleesky-kilofeshe-remix-ft-mayorkun-busiswa-m4778/,https://justnaija.com/music/download/4778/,2022-08-12T17:55:46+01:00
"Zlatan - Lagos Anthem (Remix) ft. Oberz, Frescool, Oladips, Kabex & Trod",https://justnaija.com/zlatan-lagos-anthem-remix-ft-oberz-frescool-oladips-kabex-trod-m4777/,https://justnaija.com/music/download/4777/,2022-08-12T17:55:47+01:00
Becky G – Rotate ft. Burna Boy,https://justnaija.com/becky-g-rotate-ft-burna-boy-m4776/,https://justnaija.com/music/download/4776/,2022-08-12T17:55:48+01:00
Powpeezy - Everyday (Lojojumo) ft. Zlatan,https://justnaija.com/powpeezy-everyday-lojojumo-ft-zlatan-m4775/,https://justnaija.com/music/download/4775/,2022-08-12T17:55:49+01:00
9ice – Aranbada,https://justnaija.com/9ice-aranbada-m4774/,https://justnaija.com/music/download/4774/,2022-08-12T17:55:51+01:00
Skales – Kayefi,https://justnaija.com/skales-kayefi-m4773/,https://justnaija.com/music/download/4773/,2022-08-12T17:55:52+01:00
Morell – Melanin ft. Ice Prince,https://justnaija.com/morell-melanin-ft-ice-prince-m4772/,https://justnaija.com/music/download/4772/,2022-08-12T17:55:53+01:00
"Philkeyz – Complicated ft. Yemi Alade, Bisa Kdei",https://justnaija.com/philkeyz-complicated-ft-yemi-alade-bisa-kdei-m4771/,https://justnaija.com/music/download/4771/,2022-08-12T17:55:54+01:00
Timi Dakolo – Everything (Amen),https://justnaija.com/timi-dakolo-everything-amen-m4770/,https://justnaija.com/music/download/4770/,2022-08-12T17:55:55+01:00
Pheelz – Many Men,https://justnaija.com/pheelz-many-men-m4769/,https://justnaija.com/music/download/4769/,2022-08-12T17:55:57+01:00
Pheelz – La Vida,https://justnaija.com/pheelz-la-vida-m4768/,https://justnaija.com/music/download/4768/,2022-08-12T17:55:58+01:00
Pheelz – Somebody,https://justnaija.com/pheelz-somebody-m4767/,https://justnaija.com/music/download/4767/,2022-08-12T17:55:59+01:00
Pheelz – Wayward Girl,https://justnaija.com/pheelz-wayward-girl-m4766/,https://justnaija.com/music/download/4766/,2022-08-12T17:56:00+01:00
Mr Eazi – E Be Mad,https://justnaija.com/mr-eazi-e-be-mad-m4765/,https://justnaija.com/music/download/4765/,2022-08-12T17:56:01+01:00
Mr Eazi – Saudi Arabia,https://justnaija.com/mr-eazi-saudi-arabia-m4764/,https://justnaija.com/music/download/4764/,2022-08-12T17:56:02+01:00
Mr Eazi – Cherry ft. Xenia Manasseh,https://justnaija.com/mr-eazi-cherry-ft-xenia-manasseh-m4763/,https://justnaija.com/music/download/4763/,2022-08-12T17:56:03+01:00
Mr Eazi – Love For You,https://justnaija.com/mr-eazi-love-for-you-m4762/,https://justnaija.com/music/download/4762/,2022-08-12T17:56:04+01:00
Ruger – Ruger,https://justnaija.com/ruger-ruger-01-m4761/,https://justnaija.com/music/download/4761/,2022-08-12T17:47:38+01:00
Slimcase – Ijoba,https://justnaija.com/slimcase-ijoba-m4760/,https://justnaija.com/music/download/4760/,2022-08-12T17:56:06+01:00
Yung6ix – On A Daily 2.0 ft. 24Hrs,https://justnaija.com/yung6ix-on-a-daily-20-ft-24hrs-m4759/,https://justnaija.com/music/download/4759/,2022-08-12T17:56:07+01:00
Johnny Drille – Bad Dancer,https://justnaija.com/johnny-drille-bad-dancer-m4758/,https://justnaija.com/music/download/4758/,2022-08-12T17:56:08+01:00
Focalistic – Ke Star (Remix) ft. Davido,https://justnaija.com/focalistic-ke-star-remix-ft-davido-m4757/,https://justnaija.com/music/download/4757/,2022-08-12T17:56:09+01:00
Jamopyper – Better Better,https://justnaija.com/jamopyper-better-better-m4756/,https://justnaija.com/music/download/4756/,2022-08-12T17:56:11+01:00
Soft – Kalakuta,https://justnaija.com/soft-kalakuta-m4755/,https://justnaija.com/music/download/4755/,2022-08-12T17:56:12+01:00
Ycee – Nu Riddim,https://justnaija.com/ycee-nu-riddim-m4754/,https://justnaija.com/music/download/4754/,2022-08-12T17:56:13+01:00
Joe EL – Epo ft. Davido & Zlatan,https://justnaija.com/joe-el-epo-ft-davido-zlatan-m4753/,https://justnaija.com/music/download/4753/,2022-08-12T17:56:15+01:00
Vector – Early Momo ft. GoodGirl LA,https://justnaija.com/vector-early-momo-ft-goodgirl-la-m4752/,https://justnaija.com/music/download/4752/,2022-08-12T17:56:16+01:00
Dotman – Blessed,https://justnaija.com/dotman-blessed-m4751/,https://justnaija.com/music/download/4751/,2022-08-12T17:56:17+01:00
Dotman – Mama,https://justnaija.com/dotman-mama-m4750/,https://justnaija.com/music/download/4750/,2022-08-12T17:56:19+01:00
Dotman – Frenemies,https://justnaija.com/dotman-frenemies-m4749/,https://justnaija.com/music/download/4749/,2022-08-12T17:56:20+01:00
Dotman – Shuga,https://justnaija.com/dotman-shuga-m4748/,https://justnaija.com/music/download/4748/,2022-08-12T17:56:21+01:00
